,0,100recon _recon 10recon _recon 1000,100recon _recon 20recon _recon 1000,200recon _recon 10recon _recon 1000,200recon _recon 20recon _recon 1000
4363,DMP1,0.197094,0.7563463,0.2016588,0.75764996
4364,IBSP,0.19638753,0.75272477,0.20519137,0.7557851
4365,MEPE,0.17817394,0.65891504,0.18749326,0.6173695
4366,SPP1,0.6575911,0.7951472,0.67575806,0.7347697
4367,PKD2,0.691881,0.7468416,0.7491012,6.980887
4368,ABCG2,0.6234486,4.842115,0.6370678,4.8398757
4369,PPM1K,0.68860555,0.7648031,0.72283775,6.7534122
4370,HERC6,0.6573316,5.6006985,0.6745235,0.72064286
4371,HERC5,0.64798903,5.3673334,0.66282004,0.69537026
4372,PYURF,0.2793776,1.2311049,0.2998066,0.41073796
4373,HERC3,0.6903366,0.78055567,0.7260125,6.7865386
4374,NAP1L5,0.6516412,0.69802475,0.67384243,5.447203
4375,FAM13A,0.68701386,0.7393433,0.74465823,0.79031396
4376,TIGD2,0.61815584,3.9579992,0.62948185,0.7337052
4377,GPRIN3,0.6596007,0.69266295,0.68392205,0.77549165
4378,SNCA,0.6484765,0.7023926,0.6638391,0.90108067
4379,MMRN1,0.6418909,0.6799981,0.6565983,0.6978986
4380,CCSER1,0.55328566,3.7205722,0.5629744,0.601387
4381,GRID2,0.39704382,2.0892606,0.40290844,0.40717423
4382,ATOH1,0.12831019,0.43109316,0.14817311,0.43632704
4383,SMARCAD1,0.68299717,0.73696995,0.73178756,0.75585717
4384,HPGDS,0.53249717,0.55253243,0.5431552,3.451445
4385,PDLIM5,0.69706804,0.9796932,0.8182368,0.8572945
4386,BMPR1B,0.61194205,4.6242943,0.62657994,4.624536
4387,UNC5C,0.6274477,0.65694433,0.6411957,0.65306926
4388,PDHA2,0.29154322,0.29113948,0.113396615,0.2914187
4389,STPG2,0.3583702,0.3881055,0.36187878,1.7790617
4390,RAP1GDS1,0.6861942,0.80667114,0.7358181,0.8157391
4391,TSPAN5,0.6731091,6.086333,0.6982043,6.088623
4392,EIF4E,0.68079156,0.764744,0.709965,0.73500395
4393,METAP1,0.68764716,0.7431434,0.7248008,0.75293595
4394,ADH5,0.698253,0.76701236,0.7988867,0.80751836
4395,ADH4,0.4590632,2.642724,0.46635136,0.4734209
4396,ADH6,0.46691138,0.482869,0.47213656,0.49039072
4397,ADH1A,0.41819647,2.2646813,0.42580572,0.49249595
4398,ADH1B,0.69762594,0.8068452,0.7813804,0.79128146
4399,ADH1C,0.58273554,4.137965,0.59338987,4.136908
4400,ADH7,0.28111035,0.39432544,0.28608444,0.90938973
4401,C4orf17,0.116629615,0.3760356,0.13104808,0.3755706
4402,TRMT10A,0.6222514,0.69148785,0.63556516,0.6573973
4403,MTTP,0.4596948,0.48079026,0.46353352,0.65300936
4404,DAPP1,0.572578,3.9802496,0.58159345,0.6089159
4405,LAMTOR3,0.6863786,0.7633454,0.71820545,1.9731195
4406,DNAJB14,0.6881411,6.6733875,0.74308544,0.8299475
4407,H2AFZ,0.69555604,6.5484924,0.77397084,0.78553426
4408,DDIT4L,0.59985036,0.64504814,0.6123068,0.6268334
4409,EMCN,0.6597822,0.82255256,0.6773304,0.709864
4410,PPP3CA,0.6936745,0.79963,0.7490709,0.78443265
4411,BANK1,0.58292085,4.135935,0.5946043,0.60078025
4412,SLC39A8,0.6664058,0.7244236,0.6882811,0.7879357
4413,NFKB1,0.691198,0.770643,0.7559271,6.908442
4414,MANBA,0.67286295,0.7347367,0.69747365,0.7184917
4415,UBE2D3,0.69586754,0.8272254,0.8370429,0.84437007
4416,CISD2,0.6633394,0.7287999,0.68373764,5.7729664
4417,SLC9B1,0.4920586,2.9836438,0.50106025,0.50720984
4418,SLC9B2,0.6630576,5.7454433,0.68124306,5.7475348
4419,BDH2,0.67477214,0.7308538,0.6964915,0.75688636
4420,CENPE,0.57026607,0.5900676,0.5800602,3.9414237
4421,TACR3,0.22540607,0.9108298,0.2849731,0.9082328
4422,CXXC4,0.58623683,4.189711,0.5955771,0.75905865
4423,TET2,0.6846845,0.7462359,0.71353734,6.536355
4424,PPA2,0.6858198,0.7504842,0.72888243,6.5865893
4425,ARHGEF38,0.3481732,1.7021804,0.3521837,0.40968683
4426,INTS12,0.6593471,0.69972545,0.67757154,0.7160038
4427,GSTCD,0.634055,0.6640448,0.65069795,0.674624
4428,NPNT,0.67212313,0.71120673,0.69616103,6.0464616
4429,TBCK,0.6780681,0.7235814,0.70469457,6.2641296
4430,AIMP1,0.68864125,6.7148433,0.71573615,1.2122034
4431,DKK2,0.5378856,1.2241988,0.54672223,0.6025366
4432,PAPSS1,0.688985,0.76803833,0.742726,6.7627788
4433,SGMS2,0.666442,5.859783,0.6846736,5.860479
4434,CYP2U1,0.6648809,0.7175865,0.6837935,0.79552704
4435,HADH,0.69363236,0.7569633,0.7430289,7.0406
4436,LEF1,0.610327,0.63584673,0.62353206,1.1590989
4437,RPL34,0.6926119,0.8070423,0.8466189,0.8850107
4438,OSTC,0.68604887,0.7645219,0.7265588,6.5979924
4439,ETNPPL,0.4949571,3.0189962,0.5048218,3.0169938
4440,COL25A1,0.56701636,3.9076242,0.57699394,0.5943535
4441,SEC24B,0.6920509,0.7670752,0.7467237,0.97706425
4442,CASP6,0.6406993,0.6752193,0.6558263,0.6991114
4443,PLA2G12A,0.6835613,0.75191236,0.7130274,6.496349
4444,CFI,0.6550848,0.6841249,0.67018676,3.5691845
4445,GAR1,0.6530098,0.6926766,0.67090654,0.7106591
4446,RRH,0.38025302,0.4367929,0.38552988,0.41977543
4447,LRIT3,0.512652,0.5247951,0.5213006,3.2118654
4448,EGF,0.5302727,0.5504108,3.4205651,0.54715437
4449,ELOVL6,0.6573983,0.76425445,0.67497635,0.7293833
4450,ENPEP,0.63255,0.68379074,0.647937,0.6706117
4451,PITX2,0.440038,0.5231453,0.4496652,0.454367
4452,C4orf32,0.6694452,5.957399,0.69341105,0.7169017
4453,AP1AR,0.67140985,0.7102265,0.6989638,0.7330282
4454,TIFA,0.6464378,5.3222756,0.6613426,5.3234177
4455,ALPK1,0.6777334,0.72577566,0.7125893,0.7470334
4456,NEUROG2,0.21867533,0.867383,0.8669093,0.6947365
4457,ZGRF1,0.6351863,3.516612,0.6498081,0.7334295
4458,LARP7,0.68492055,0.7665422,0.72388387,1.2863934
4459,ANK2,0.6907903,0.7471342,0.7316304,1.6962785
4460,CAMK2D,0.6942415,0.9024619,0.74863577,0.92981935
4461,ARSJ,0.615577,2.8215399,0.62832505,1.450163
4462,UGT8,0.570096,0.5909498,0.5817372,3.9543822
4463,NDST4,0.1995619,0.59381175,0.20472832,0.76760536
4464,TRAM1L1,0.5625888,3.8430052,0.5723276,0.594372
4465,NDST3,0.41299137,2.147845,0.4550715,0.4610287
4466,PRSS12,0.5737789,0.594594,0.5832595,0.5961713
4467,METTL14,0.6745173,0.7146074,0.6958093,0.7516973
4468,SEC24D,0.6873683,1.0417695,0.72185826,0.7621916
4469,SYNPO2,0.69767934,0.8093299,0.82277703,0.85755104
4470,MYOZ2,0.5634052,0.58761877,0.5733961,0.5932439
4471,USP53,0.6933683,7.0056114,0.7368974,1.189943
4472,C4orf3,0.69791424,0.8077386,0.8057487,0.8062581
4473,FABP2,0.22740729,0.44556972,0.26591092,0.9270402
4474,PDE5A,0.680265,0.7301104,0.70067036,6.3575034
4475,MAD2L1,0.60356766,3.7527876,0.6152001,4.4660826
4476,PRDM5,0.64419174,0.67842,0.6599964,5.270094
4477,NDNF,0.59739643,0.6307945,0.60605174,0.69885385
4478,TNIP3,0.3171639,1.475533,0.3254887,0.35227826
4479,QRFPR,0.29265854,1.3227587,0.29949543,0.34824568
4480,ANXA5,0.6969142,0.8044789,0.87768596,1.0037093
4481,TMEM155,0.4095065,1.4735116,2.1849546,2.1920502
4482,EXOSC9,0.6756525,0.73041654,0.7036489,0.7837964
4483,CCNA2,0.616544,0.69104224,0.62953264,4.7012177
4484,BBS7,0.66545844,0.7057049,0.692672,0.717138
4485,TRPC3,0.49751616,0.51127756,0.5049464,0.5905416
4486,KIAA1109,0.6975764,0.7994133,0.80244756,5.722483
4487,ADAD1,0.13000041,0.4340855,0.42861375,0.4342073
4488,IL2,0.14643496,0.50642276,0.15072349,0.50618607
4489,BBS12,0.6189878,4.7502112,0.6332504,0.6559021
4490,FGF2,0.6702617,5.9681497,0.6959978,0.72953075
4491,NUDT6,0.5712759,0.59114903,0.58239335,0.5921129
4492,SPATA5,0.63659084,5.1077905,0.65137297,0.68379
4493,SPRY1,0.6926802,0.74981636,0.7314962,0.7945325
4494,ANKRD50,0.6773126,0.7651813,0.6990649,0.7305593
4495,FAT4,0.67112136,0.711319,0.69079757,0.7514959
4496,INTU,0.67543674,6.1608825,0.70194566,0.72242534
4497,SLC25A31,0.19287568,0.7341329,0.2215681,0.7341737
4498,HSPA4L,0.6635692,0.6966353,0.6843943,5.770403
4499,PLK4,0.5678285,3.914124,0.5784786,0.60352296
4500,MFSD8,0.6718271,0.72258735,0.6968164,1.6117347
4501,LARP1B,0.67720497,0.73793167,0.70151967,0.74579304
4502,PGRMC2,0.69534034,0.8078124,0.77250814,0.78985673
4503,JADE1,0.6918083,0.75777745,0.74224305,0.78062
4504,SCLT1,0.64504695,5.283595,0.6620496,5.2847342
4505,C4orf33,0.6433699,4.0821996,0.6595695,5.2573404
4506,PCDH10,0.5870864,3.981361,0.59832954,0.6746311
4507,PABPC4L,0.52989787,3.4211957,0.5391165,0.5883999
4508,PCDH18,0.65736115,5.595507,0.6744857,0.7583441
4509,SLC7A11,0.6059757,3.616485,0.6180137,4.501314
4510,ELF2,0.6891066,0.77221763,0.7372003,6.7760496
4511,MGARP,0.5051606,0.52159095,0.5162994,0.5264884
4512,NDUFC1,0.6867275,6.588612,0.71374804,5.584484
4513,NAA15,0.6850669,6.564522,0.72733116,1.0527453
4514,RAB33B,0.65839356,0.70168924,0.67541003,0.7128532
4515,SETD7,0.6963413,0.7718803,0.76889557,0.8977799
4516,MGST2,0.6758559,0.7303628,0.7034783,6.1725235
4517,MAML3,0.6624072,0.6949033,0.682346,1.6022956
4518,SCOC,0.6903608,0.7818582,0.7600709,0.7645135
4519,CLGN,0.5551202,0.5753029,0.5662673,0.5801123
4520,MGAT4D,0.33644745,0.33698484,0.33358103,0.3342974
4521,ELMOD2,0.6714888,6.0290017,0.6942782,6.0284424
4522,UCP1,0.16899377,0.6183475,0.17221518,0.61208457
4523,TBC1D9,0.67954946,6.3242702,0.7143226,6.3243017
4524,RNF150,0.6688499,5.0657067,0.6905558,0.7164933
4525,ZNF330,0.68575007,0.77215713,0.71959966,0.81510234
4526,IL15,0.63509965,5.070612,0.6490741,0.68908185
4527,INPP4B,0.6707885,0.72278005,0.6934595,6.000189
4528,USP38,0.6793225,6.3067455,0.7024386,6.3065057
4529,GAB1,0.6879804,0.760644,0.7302478,6.7278867
4530,SMARCA5,0.69581896,0.7972778,0.7734215,0.7870781
4531,FREM3,0.26758042,1.124888,0.31137636,0.382769
4532,GYPE,0.49626383,0.5237534,0.50233024,0.5859025
4533,GYPB,0.14562921,0.5044801,0.15186273,0.5032435
4534,GYPA,0.22920567,0.930812,0.2351319,0.43710124
4535,HHIP,0.57165426,2.9526627,0.58300155,0.5977914
4536,ANAPC10,0.64031065,0.6722329,0.6573045,1.4510498
4537,ABCE1,0.68786955,0.7972357,0.72337437,0.7557944
4538,OTUD4,0.69303346,0.77953106,0.7686262,0.7698802
4539,SMAD1,0.65118814,0.7022205,0.6667079,0.7127392
4540,MMAA,0.64067686,5.195807,0.6566213,0.6976006
4541,C4orf51,0.09790931,0.2907981,0.10276501,0.28909847
4542,ZNF827,0.6752294,0.71562356,0.7054513,0.7416175
4543,LSM6,0.6574282,1.2983456,0.6752225,0.8190132
4544,SLC10A7,0.64392143,5.2688737,0.6587956,0.84220725
4545,POU4F2,0.09765765,0.2926294,0.11259329,0.2930223
4546,TTC29,0.28888193,1.0826039,0.29864845,0.39528406
4547,EDNRA,0.6544828,0.6921802,0.6718194,0.7181564
4548,TMEM184C,0.6800635,6.3454657,0.7084129,0.73909914
4549,PRMT9,0.6617605,0.73974377,0.6803159,0.7031772
4550,ARHGAP10,0.6862991,6.6318088,0.72555745,0.7753328
4551,NR3C2,0.66641104,0.7508638,0.6858012,0.91573864
4552,DCLK2,0.6645852,0.6960686,0.6840203,4.2894597
4553,LRBA,0.68824136,0.74298525,0.7242758,0.9066642
4554,MAB21L2,0.47279045,2.781649,0.48004138,1.169346
4555,RPS3A,0.69215703,0.8141121,0.8606946,0.92443645
4556,SH3D19,0.69466025,0.7880823,0.7537014,0.7999399
4557,FAM160A1,0.5753111,4.022913,0.5856221,0.8736841
4558,GATB,0.6718836,0.7457097,0.69276005,0.7306675
4559,FBXW7,0.6868905,0.73787034,0.7188208,0.7551541
4560,TMEM154,0.62140095,4.7909064,0.6333499,0.6770134
4561,TIGD4,0.4518057,2.5787559,0.45895794,2.577801
4562,ARFIP1,0.67987454,6.3374796,0.70280135,2.5005012
4563,FHDC1,0.6371752,5.116156,0.65088326,0.68210363
4564,TRIM2,0.68676233,0.7568773,0.72027874,1.8654147
4565,MND1,0.45510572,0.4663612,0.46143872,0.4739589
4566,KIAA0922,0.6743364,0.71900946,0.7012382,6.1249285
4567,TLR2,0.6652554,5.8340764,0.6857473,5.833529
4568,RNF175,0.57084394,3.9590046,0.5814511,0.5958782
4569,SFRP2,0.66868126,0.6965989,0.68768215,0.82558435
4570,DCHS2,0.51730907,0.52841544,0.5269216,0.5398549
4571,PLRG1,0.68875724,6.769349,0.7297135,6.7692585
4572,FGB,0.37803113,1.9318566,0.38097265,1.9362776
4573,FGA,0.4157926,2.242856,0.42276794,2.249338
4574,FGG,0.41460815,2.2352743,0.41683447,2.2388902
4575,LRAT,0.49700493,3.0430574,0.5057761,0.55299425
4576,RBM46,0.25142276,1.0631968,0.29067424,0.53064865
4577,NPY2R,0.3493924,1.7108283,0.37728158,1.710142
4578,MAP9,0.650388,3.3865209,0.6683217,0.70914537
4579,GUCY1A3,0.6618998,5.731682,0.6813263,5.729048
4580,GUCY1B3,0.6743881,0.7296226,0.70039564,0.73852223
4581,TDO2,0.37234387,1.8867024,0.37966666,0.38859785
4582,CTSO,0.6815522,0.77903914,0.7118982,0.7367672
4583,PDGFC,0.66667813,0.7165197,0.688661,0.76687944
4584,GLRB,0.6132872,0.6426753,0.6264112,2.1115909
4585,GRIA2,0.56480145,3.8788786,0.57461345,3.882075
4586,FAM198B,0.68737835,0.7759734,0.72528875,0.7949921
4587,TMEM144,0.6562738,5.577312,0.6740172,5.5743914
4588,RXFP1,0.43175384,2.3885584,0.44221923,1.6120365
4589,C4orf46,0.6292436,1.0429173,0.64084977,0.6804136
4590,ETFDH,0.6841928,6.524163,0.71215975,6.523087
4591,PPID,0.6785271,0.77016044,0.7142592,6.2898
4592,FNIP2,0.6870042,0.734007,0.7268369,0.7407837
4593,C4orf45,0.272101,1.1867995,0.31690052,1.18793
4594,RAPGEF2,0.6936252,0.74657077,0.7444334,0.78951085
4595,FSTL5,0.3879197,2.01256,0.39193085,2.0138547
4596,NAF1,0.64773333,0.6969645,0.66321397,5.3075447
4597,NPY1R,0.6363248,0.67649007,0.6508763,5.1035824
4598,NPY5R,0.487312,0.5172203,0.4953831,2.9356153
4599,TKTL2,0.23670548,0.9740388,0.2424248,0.27533412
4600,TMA16,0.6557328,0.7051546,0.6748464,4.6561074
4601,MARCH1,0.658085,0.7009465,0.6760188,5.621903
4602,APELA,0.5745895,0.5257009,0.17101376,0.3816355
4603,TRIM61,0.38266337,1.9715524,1.9686666,1.9670281
4604,FAM218A,0.5395333,0.5676722,0.54950607,0.61586094
4605,TRIM60,0.13831739,0.13891095,0.13614266,0.13807154
4606,TMEM192,0.6765283,0.73964024,0.7072926,2.3663716
4607,KLHL2,0.6819409,0.7482332,0.7109453,0.9502497
4608,MSMO1,0.6848894,6.5545025,0.7197697,1.0691398
4609,CPE,0.6972723,0.7661478,0.76097107,0.7884919
4610,TLL1,0.5999449,0.64297557,0.6100936,0.6545296
4611,SPOCK3,0.4742371,0.5276559,0.48281515,0.49172285
4612,ANXA10,0.2466603,1.0318706,0.26332688,1.0368816
4613,DDX60,0.6652515,0.75322545,0.6833892,5.8049355
4614,DDX60L,0.6696433,0.86476874,0.6945112,5.9650097
4615,PALLD,0.6971765,0.802989,0.80858445,8.077482
4616,CBR4,0.67704004,0.75775915,0.695316,0.7513472
4617,SH3RF1,0.67704874,6.221809,0.6981709,6.2229614
4618,NEK1,0.6720032,0.7152539,0.6951079,0.73299915
4619,CLCN3,0.69318235,0.7700408,0.7430681,0.80153924
4620,MFAP3L,0.6526859,5.483492,0.6696279,0.7117364
4621,AADAT,0.62982,3.0994291,0.6448815,0.6933119
4622,GALNTL6,0.4475249,0.46874607,0.45446116,0.4704123
4623,GALNT7,0.6700049,0.7209394,0.6876127,0.9594924
4624,HMGB2,0.6926237,0.8079404,0.7964229,0.7881043
4625,SAP30,0.6583096,5.626258,0.67616016,0.73906493
4626,SCRG1,0.6143167,4.66564,0.62636805,0.64172083
4627,HAND2,0.6020801,4.444771,0.6151305,0.66275465
4628,FBXO8,0.6707723,0.7491631,0.6918209,6.0004396
4629,CEP44,0.673028,0.7535814,0.6939881,0.72805
4630,HPGD,0.63823533,0.66427636,0.65579355,0.7202915
4631,GLRA3,0.34747392,1.6980205,0.3543843,0.37200353
4632,ADAM29,0.25775963,1.101222,0.2643123,0.96401906
4633,GPM6A,0.63711214,0.66148585,0.6539257,5.1278863
4634,WDR17,0.6135275,2.1542401,0.6274691,2.8388042
4635,SPATA4,0.3857938,0.40634185,0.391158,1.2297034
4636,ASB5,0.48466894,2.9062033,0.49340045,0.5020273
4637,SPCS3,0.6963208,0.8008973,0.78382003,0.80575573
4638,VEGFC,0.63557553,0.669967,0.65037376,0.67099845
4639,NEIL3,0.35857892,1.3489699,0.35900083,0.655166
4640,AGA,0.6576699,1.3783449,0.6736362,1.1454225
4641,TENM3,0.64673555,5.330892,0.66268235,0.6989993
4642,DCTD,0.6930559,0.7916533,0.7577684,2.420745
4643,WWC2,0.6777517,6.2414384,0.7142158,0.73749185
4644,CDKN2AIP,0.6758398,0.71858096,0.69646466,6.171984
4645,ING2,0.6480062,5.3664684,0.66409326,5.3657646
4646,RWDD4,0.659241,0.70857805,0.6779434,0.7072522
4647,TRAPPC11,0.6872444,0.7467797,0.7269101,0.7888787
4648,STOX2,0.6607236,0.70578027,0.6810318,5.701482
4649,ENPP6,0.5199301,3.3042684,0.5309495,0.5379026
4650,IRF2,0.68495363,0.77139246,0.7268991,6.5617833
4651,CASP3,0.6759424,2.5428233,0.70169586,0.7383512
4652,PRIMPOL,0.64275724,2.1478777,0.65855706,5.237407
4653,CENPU,0.5821984,4.1093717,0.5919687,4.1130686
4654,ACSL1,0.6971821,0.80226475,0.8327722,0.817652
4655,HELT,0.14687061,0.50532967,0.50495553,0.50859314
4656,SLC25A4,0.69541657,0.788654,0.76973075,0.7971272
4657,CFAP97,0.6853605,0.74683946,0.71504575,6.5657864
4658,SNX25,0.6740854,6.078953,0.69438195,6.0808444
4659,LRP2BP,0.639523,3.8595428,0.654632,0.86466956
4660,ANKRD37,0.6341439,0.6657944,0.65098363,4.5515585
4661,UFSP2,0.6789515,0.7278659,0.71078724,6.3026147
4662,C4orf47,0.5057312,0.53130746,0.51681143,3.1360536
4663,CCDC110,0.5455408,3.6145353,3.6109107,0.5810307
4664,PDLIM3,0.68828744,0.7440105,0.73624545,0.7770951
4665,SORBS2,0.6922463,0.774383,0.77648616,0.7714186
4666,TLR3,0.61753386,4.7156773,0.6304661,0.6617794
4667,FAM149A,0.64857507,1.1470147,0.66256887,1.6391469
4668,CYP4V2,0.67984486,2.2254012,0.7044786,0.76415414
4669,KLKB1,0.5782158,0.66760087,0.5885992,4.062563
4670,F11,0.3003983,1.3711493,0.30473372,1.3723712
4671,MTNR1A,0.4840588,0.4822778,0.16362862,0.37988195
4672,FAT1,0.6934723,0.75470793,0.74263144,0.83643806
4673,ZFP42,0.11593184,0.37298846,0.3679405,0.3721174
4674,TRIML2,0.18463534,0.69001895,0.68846345,0.6897242
4675,TRIML1,0.2657274,0.30317384,0.12044081,0.30210474
4676,FRG1,0.6710606,6.0123234,0.69699293,0.73730516
4677,PLEKHG4B,0.53039914,0.5644051,0.5394799,0.5509523
4678,LRRC14B,0.32301396,1.5251857,0.3306266,0.4399376
4679,CCDC127,0.67627364,0.73797697,0.701989,3.8156853
4680,SDHA,0.69764525,7.478871,0.804673,1.4371624
4681,PDCD6,0.69219166,0.7869159,0.7469982,0.7941062
4682,AHRR,0.6101604,4.576348,0.6244567,0.6433718
4683,EXOC3,0.6962254,7.385304,0.771191,1.4965525
4684,SLC9A3,0.56811523,3.9212084,0.5770224,0.6003741
4685,CEP72,0.60623175,0.6369839,0.619097,4.521594
4686,TPPP,0.6797364,0.7192867,0.7078076,0.79098564
4687,ZDHHC11B,0.6649347,0.7130885,0.68599534,0.75319225
4688,ZDHHC11,0.6406206,0.66773635,0.6562542,0.6991761
4689,BRD9,0.6880969,6.7349477,0.7557542,6.73551
4690,TRIP13,0.56802833,3.9193523,0.5789681,3.920355
4691,NKD2,0.6023762,2.596429,0.6145763,0.62807256
4692,SLC12A7,0.6926669,0.7583133,0.7420675,0.7762209
4693,SLC6A19,0.24102738,1.0034223,0.25587615,0.4663449
4694,TERT,0.26321113,0.87131053,0.2709866,0.53909785
4695,CLPTM1L,0.6945925,0.8081056,0.750787,0.814351
4696,SLC6A3,0.40038288,2.1168883,0.40710086,1.1398346
4697,LPCAT1,0.69223803,0.79046994,0.74610955,0.7530097
4698,MRPL36,0.6638471,4.5487967,0.68469405,5.783288
4699,NDUFS6,0.68605286,6.458357,0.7232457,0.79473084
4700,IRX4,0.38134512,0.42567554,0.39063936,0.4014332
4701,IRX2,0.559463,1.383054,0.5678753,2.075614
4702,C5orf38,0.5159591,3.249839,0.52477735,0.5428726
4703,IRX1,0.45869648,2.6356044,0.46752712,2.6373494
4704,ADAMTS16,0.4835461,2.8918765,0.4916672,0.5054189
4705,ICE1,0.6900138,0.7570972,0.7328115,0.7932517
4706,MED10,0.674895,0.72145706,0.69705933,6.148395
4707,UBE2QL1,0.6240366,4.854741,0.63876516,4.849208
4708,NSUN2,0.6928589,0.75298536,0.75115734,0.8253611
4709,SRD5A1,0.6618076,0.7013763,0.6803849,5.7287965
4710,PAPD7,0.6899678,6.8255253,0.72651386,0.9312513
4711,ADCY2,0.6409062,0.6951929,0.65920854,0.68230873
4712,C5orf49,0.47318968,2.7873988,0.48317227,0.49951363
4713,MTRR,0.6837231,2.464593,0.71178067,6.5087576
4714,FASTKD3,0.6306835,0.6616041,0.6450685,0.67590815
4715,SEMA5A,0.6689555,0.7557305,0.68884355,0.721078
4716,TAS2R1,0.11336337,0.3573561,0.12962152,0.35764253
4717,FAM173B,0.642495,0.6682952,0.66098034,0.6882441
4718,CCT5,0.6952586,0.7888353,0.7433033,7.2425156
4719,CMBL,0.6707162,0.7159781,0.69275737,6.002888
4720,MARCH6,0.6977593,0.7825682,0.78454536,0.9361388
4721,ROPN1L,0.47566387,2.8109407,0.48530918,1.0293813
4722,ANKRD33B,0.6559711,5.550245,0.6753143,0.81061673
4723,DAP,0.6961603,0.78711843,0.7946525,0.84626305
4724,CTNND2,0.59577024,4.3491354,0.60855174,2.3601284
4725,DNAH5,0.53571427,2.7520578,0.5459368,3.4917307
4726,TRIO,0.6970278,0.77366245,0.80782753,7.5563145
4727,FAM105A,0.6245533,4.855467,0.639703,0.68591875
4728,OTULIN,0.67990345,0.75798815,0.70793736,0.77188516
4729,ANKH,0.695634,0.75984985,0.7581891,1.0435535
4730,FBXL7,0.675222,5.4743304,0.6987379,3.5151227
4731,MARCH11,0.302916,1.3883202,0.3147215,1.383555
4732,ZNF622,0.67885584,0.7324965,0.7066329,0.77570224
4733,FAM134B,0.6730115,6.0876436,0.69599044,6.085226
4734,MYO10,0.69150734,0.7373631,0.7402768,0.7532408
4735,BASP1,0.6838927,6.512074,0.7176923,1.3362842
4736,CDH18,0.35078332,1.7222255,0.40309572,1.1531634
4737,CDH12,0.35816523,1.7762451,0.3732093,1.0360488
4738,PRDM9,0.2087876,0.2094876,0.20581514,0.20961839
4739,CDH10,0.41065997,0.9951849,0.42016688,0.6982643
4740,CDH9,0.21683168,0.865275,0.25929335,0.86399126
4741,CDH6,0.6264931,4.902237,0.641062,0.97559345
4742,DROSHA,0.6899567,0.7437287,0.7598548,0.8934834
4743,C5orf22,0.66940427,0.7257234,0.6919906,0.72027415
4744,PDZD2,0.6824044,0.7329886,0.70571977,0.7376816
4745,GOLPH3,0.69586545,1.2638967,0.8178926,1.0680118
4746,MTMR12,0.68731856,0.73945683,0.73909205,0.83151895
4747,ZFR,0.69725084,0.8042159,0.81056356,0.9333996
4748,SUB1,0.6966003,0.90631795,0.8133317,7.420466
4749,NPR3,0.6416311,0.683992,0.6550308,5.2092237
4750,TARS,0.6914094,0.77910674,0.74918586,0.8998391
4751,ADAMTS12,0.61076033,4.591721,0.6235891,0.65984756
4752,RXFP3,0.10237421,0.32172272,0.14592636,0.31888404
4753,SLC45A2,0.34747815,1.6981549,0.35214466,0.3929799
4754,AMACR,0.660458,0.72199607,0.6801474,1.77736
4755,C1QTNF3,0.6411736,0.6706767,0.6561737,5.2096553
4756,RAI14,0.6830155,0.72174627,0.7238603,0.7466107
4757,TTC23L,0.47626483,0.5273128,0.48626783,0.48551702
4758,RAD1,0.67521954,6.155342,0.69629836,0.7374427
4759,BRIX1,0.6675101,5.8909035,0.6867911,0.7370958
4760,DNAJC21,0.6896436,0.9486155,0.73957115,6.803817
4761,AGXT2,0.1527677,0.53881353,0.17838115,0.5401151
4762,PRLR,0.5836482,4.1558857,0.5953791,4.1548624
4763,SPEF2,0.6456225,0.68280005,0.66344523,0.71540236
4764,IL7R,0.6309627,4.975575,0.643668,4.9797053
4765,CAPSL,0.2530715,1.0699039,0.28788793,1.0671903
4766,UGT3A1,0.23771235,0.9809476,0.24320668,0.80116117
4767,UGT3A2,0.30853313,1.4193087,0.3120944,1.4285343
4768,LMBRD2,0.67480654,0.74196494,0.6985295,6.138478
4769,SKP2,0.6545535,0.6976367,0.6712489,5.531766
4770,NADK2,0.6853999,6.5344276,0.7181686,0.8117338
4771,RANBP3L,0.5778061,4.065485,0.58896255,0.60379344
4772,SLC1A3,0.6805918,6.3754134,0.71410644,0.78781945
4773,NIPBL,0.694973,0.78072417,0.7748869,0.84739345
4774,C5orf42,0.6782943,0.7351992,0.70072347,6.281105
4775,NUP155,0.6758534,2.7965431,0.7003737,6.174261
4776,WDR70,0.6763351,6.164045,0.7028917,0.7391828
4777,GDNF,0.510082,3.1858041,0.51945263,0.5275433
4778,EGFLAM,0.6405675,4.514074,0.6542441,0.6831777
4779,LIFR,0.6943754,0.7626252,0.74614835,0.8072037
4780,OSMR,0.6918269,0.80179036,0.74763334,0.7795562
4781,RICTOR,0.69188935,0.817487,0.7448367,6.095418
4782,FYB,0.63417315,5.050573,0.6491735,5.0510316
4783,C9,0.29490912,1.3327365,0.29830298,1.3306929
4784,DAB2,0.69250435,0.85078114,0.7493167,1.2382512
4785,TTC33,0.6581238,5.626203,0.6764085,5.6266327
4786,PTGER4,0.6482222,5.362385,0.66555315,5.364551
4787,PRKAA1,0.69430137,0.80614823,0.7540006,0.7916434
4788,RPL37,0.692335,1.1552385,0.87863994,0.8215909
4789,CARD6,0.6537205,0.70874435,0.6705847,0.6992169
4790,C7,0.69559765,0.7765793,0.7651093,0.8179796
4791,MROH2B,0.267764,1.1618748,1.1568961,0.3748526
4792,C6,0.5850217,2.5614939,0.59651726,0.613326
