,0
1685,CDC27
1686,MEA1
1687,LRRC47
1688,SHKBP1
1689,EPB41L2
1690,GLOD4
1691,ERC1
1692,MRPS7
1693,TES
1694,PIP5K1A
1695,ATP6V1D
1696,RSU1
1697,TPCN1
1698,EXOSC10
1699,DIP2B
1700,MCM5
1701,ZRANB2
1702,KCMF1
1703,PPP1R12C
1704,FAM21C
1705,PARVA
1706,ARL8A
1707,DDAH1
1708,NUP205
1709,MTMR3
1710,SERPINB1
1711,TEX264
1712,MYCBP2
1713,KDM5A
1714,TEX2
1715,SEC22B
1716,ALDH1A1
1717,IRF9
1718,FTSJ3
1719,CSNK2A1
1720,SART3
1721,PBX2
1722,FNBP1L
1723,ITCH
1724,ENDOD1
1725,FNBP1
1726,AGPAT2
1727,PPP2R5D
1728,TNK2
1729,WIZ
1730,TMEM63B
1731,BBX
1732,SMC3
1733,CCDC80
1734,IER3
1735,MRPL24
1736,MBD2
1737,AFTPH
1738,ZMYM2
1739,CXCL16
1740,TGIF1
1741,NEDD4L
1742,KDM3A
1743,GABARAPL1
1744,ATP11A
1745,MRPS34
1746,PCMTD2
1747,SGSM3
1748,SLC35C2
1749,CLDND1
1750,DICER1
1751,AATF
1752,LANCL1
1753,FAM3C
1754,BMI1
1755,NBN
1756,TCIRG1
1757,MAX
1758,DENND5A
1759,SP100
1760,TP53
1761,CD97
1762,SNRPC
1763,CYB5R1
1764,FUNDC2
1765,QRICH1
1766,PHPT1
1767,KIF22
1768,PRKAA1
1769,FAM91A1
1770,GMFB
1771,NDUFS1
1772,MAEA
1773,SUPT4H1
1774,RNF7
1775,DCAF12
1776,UBN1
1777,DHCR7
1778,CD14
1779,WLS
1780,UBQLN2
1781,FUBP1
1782,CSNK1G2
1783,HARS
1784,MCM4
1785,GYS1
1786,RUNX1
1787,YES1
1788,SPG7
1789,ARAF
1790,MANF
1791,EXOC3
1792,MSH6
1793,CARM1
1794,PIGS
1795,CAD
1796,SIK1
1797,VEZF1
1798,TATDN2
1799,KIAA1671
1800,BAIAP2
1801,LONP2
1802,SH3GLB2
1803,TMBIM4
1804,PHGDH
1805,GSS
1806,PSMD14
1807,CDC42BPA
1808,PTPRK
1809,TIAL1
1810,ZFAND6
1811,DCAF5
1812,RBM23
1813,YIF1A
1814,VPS26A
1815,DHX38
1816,G6PD
1817,TENC1
1818,HEG1
1819,MRPL12
1820,KIAA1429
1821,DLG1
1822,GSK3B
1823,KLF10
1824,C1orf85
1825,TRIP6
1826,PSIP1
1827,GART
1828,CTCF
1829,UBE2E1
1830,DECR1
1831,ITGB2
1832,MRFAP1L1
1833,CDK2AP2
1834,ETNK1
1835,C8orf33
1836,ACAA1
1837,STT3B
1838,ANKRD52
1839,TXNDC11
1840,ADSS
1841,RABGAP1
1842,RPS6KA3
1843,BUD31
1844,CLASP1
1845,P4HA1
1846,PRPF31
1847,SIRPA
1848,WWP2
1849,RSRC2
1850,NAT10
1851,RANBP3
1852,SRM
1853,CLK1
1854,DNAJA3
1855,CD2AP
1856,UBL3
1857,TXNL1
1858,POLD4
1859,TNKS2
1860,FAM192A
1861,FOXN3
1862,MECP2
1863,SNW1
1864,VPS26B
1865,TOM1
1866,ULK1
1867,XAB2
1868,PSMA3
1869,FAM65A
1870,MRPS27
1871,CDC16
1872,RB1CC1
1873,USP14
1874,PACS2
1875,SOCS3
1876,ERAP1
1877,TSPAN13
1878,ARIH2
1879,HADH
1880,MRPL20
1881,SLC9A3R2
1882,NOP58
1883,RNF4
1884,RABEP1
1885,NRAS
1886,GLTP
1887,TBCA
1888,ARL2BP
1889,USP24
1890,TBRG4
1891,PIP5K1C
1892,GSDMD
1893,ZNF706
1894,PPP1R14B
1895,TCEB3
1896,R3HDM2
1897,TBCB
1898,TMOD3
1899,RLIM
1900,DNPEP
1901,ATP5D
1902,TSPAN9
1903,SCCPDH
1904,RALA
1905,ATMIN
1906,MEAF6
1907,RAB3GAP1
1908,OGFR
1909,GNL1
1910,RCN2
1911,SNRPA
1912,ABCF2
1913,TGFBR1
1914,TOP2A
1915,SLC30A9
1916,WDR33
1917,AKR1B1
1918,EDEM1
1919,G6PC3
1920,TCOF1
1921,ZC3H15
1922,MAPK14
1923,SLC2A4RG
1924,TIA1
1925,DCTN5
1926,RNF220
1927,LIMK2
1928,MTSS1L
1929,RNF19A
1930,SLK
1931,ZBTB7B
1932,EPS8L2
1933,PRMT5
1934,BFAR
1935,SNX2
1936,PTPN18
1937,FAM107B
1938,COG4
1939,TOM1L2
1940,PCMT1
1941,DDX27
1942,FUCA2
1943,ZDHHC9
1944,GTPBP1
1945,STXBP2
1946,MEGF8
1947,NNT
1948,S100A13
1949,PNPLA6
1950,PREB
1951,HIATL1
1952,USP19
1953,NFAT5
1954,NINJ1
1955,UBE2H
1956,PCCB
1957,FXYD5
1958,SDHB
1959,GTF3C2
1960,RNF13
1961,HYAL2
1962,SENP6
1963,XIAP
1964,CD55
1965,KDSR
1966,OAS3
1967,EGLN1
1968,PTPN1
1969,PPM1A
1970,OBSL1
1971,ST3GAL1
1972,MARK2
1973,NUMB
1974,NUP210
1975,NECAP2
1976,HDAC5
1977,PAK1
1978,RNASET2
1979,VPS52
1980,MRPS35
1981,ACBD3
1982,ZC3H13
1983,FGFR1
1984,SF3A2
1985,ARIH1
1986,SMAD3
1987,TAF6
1988,ADAM10
1989,EP400
1990,TOMM22
1991,EIF4E2
1992,RPL7
1993,FOXO3
1994,SMC4
1995,AKAP9
1996,LYPLA1
1997,GIGYF1
1998,PITPNB
1999,SRF
2000,CNOT7
2001,EIF3J
2002,CREBL2
2003,TMED5
2004,SLC11A2
2005,LAMB3
2006,BAG3
2007,RALB
2008,ID2
2009,IP6K2
2010,NOMO3
2011,SPRYD3
2012,TMEM165
2013,TSG101
2014,ARHGEF11
2015,DPP9
2016,ATRX
2017,SPPL3
2018,MRPS18B
2019,MFSD1
2020,SPG11
2021,C9orf78
2022,ARMCX3
2023,ANAPC11
2024,EVL
2025,BTBD1
2026,HK2
2027,IQSEC1
2028,CAMKK2
2029,RHOQ
2030,HLA-F
2031,TRIO
2032,MKLN1
2033,LPCAT3
2034,DVL1
2035,FNTA
2036,RRM1
2037,UBE2A
2038,ANKRD10
2039,CLSTN3
2040,YLPM1
2041,ABCE1
2042,GBAS
2043,APOL6
2044,SCOC
2045,MFSD10
2046,MRPL49
2047,CDKN1B
2048,ABI1
2049,PEPD
2050,DYRK1A
2051,NDUFA5
2052,PBX1
2053,TOB1
2054,EDC4
2055,FAM50A
2056,GBP2
2057,CMIP
2058,MEPCE
2059,AP3S2
2060,POLR2C
2061,C17orf62
2062,WBP1
2063,UBAP1
2064,MAPK3
2065,ITPRIPL2
2066,SLC29A1
2067,TMEM106B
2068,SCARB1
2069,TYK2
2070,TEAD1
2071,NOTCH1
2072,ST5
2073,WDR34
2074,TLE3
2075,PHLDB1
2076,SMAD4
2077,TSC22D4
2078,SMARCD1
2079,MAN2B2
2080,UBE4A
2081,GRAMD1A
2082,BZW2
2083,STARD10
2084,HLA-DQB1
2085,TFE3
2086,PAK4
2087,ZBTB38
2088,SRPRB
2089,VEGFB
2090,NUP214
2091,ETFA
2092,PON2
2093,MARCH7
2094,ELAC2
2095,ZNHIT1
2096,SETD3
2097,ARHGAP21
2098,NDUFB5
2099,RGL2
2100,RDX
2101,PARP9
2102,EIF2S1
2103,PMPCB
2104,KCTD10
2105,TRIM27
2106,ILVBL
2107,TNFAIP1
2108,SLC7A1
2109,DDX21
2110,RBM47
2111,TBC1D10B
2112,MTOR
2113,FBN1
2114,ATXN7L3
2115,ABCA2
2116,NSA2
2117,TUBB6
2118,UQCR11
2119,DAB2IP
2120,DDAH2
2121,TPRG1L
2122,ACTR1B
2123,IGBP1
2124,UBE2G2
2125,FKBP5
2126,CDC42SE2
2127,NDUFA9
2128,NUP188
2129,COPS2
2130,MBD6
2131,PPP6C
2132,FBXW2
2133,JOSD1
2134,TRAPPC1
2135,DAXX
2136,KLC1
2137,ERRFI1
2138,DENR
2139,PAPSS1
2140,RTF1
2141,UQCR10
2142,ASCC2
2143,CDC25B
2144,FAM195B
2145,SMEK1
2146,RBM17
2147,ARSD
2148,KHNYN
2149,TMEM106C
2150,RIOK3
2151,ABCC1
2152,EXOC4
2153,PIGY
2154,TRAF4
2155,ASNA1
2156,NSUN2
2157,PHKB
2158,FASTK
2159,NEO1
2160,NDUFB7
2161,RPRD2
2162,ZNF395
2163,POLE3
2164,FOXK2
2165,CHERP
2166,PARP10
2167,TCEA1
2168,MUC1
2169,TOR1AIP1
2170,GLB1
2171,PREPL
2172,LRBA
2173,TMPO
2174,ICAM1
2175,PLOD2
2176,FARSA
2177,UBP1
2178,AFG3L2
2179,RHOT2
2180,SH3BP4
2181,FNDC3A
2182,SIGMAR1
2183,ARID1B
2184,MXRA5
2185,CHPF2
2186,CARHSP1
2187,SLC35B2
2188,MYO18A
2189,HMGN4
2190,SEC61B
2191,PYGO2
2192,CBR1
2193,VKORC1
2194,LARP4B
2195,EPS15
2196,POGK
2197,SNX9
2198,FBXO18
2199,CCND3
2200,SMU1
2201,DYNC1I2
2202,PRPF4B
2203,DDX41
2204,PPP2R5A
2205,SPTLC1
2206,SNX19
2207,GNL3
2208,YTHDC1
2209,SAFB2
2210,FAF2
2211,FAM20B
2212,GBA
2213,NES
2214,MTUS1
2215,TMEM131
2216,UTRN
2217,UFM1
2218,PTPN23
2219,PGRMC2
2220,SRC
2221,BAG1
2222,AGFG1
2223,DCTD
2224,AK3
2225,PGM1
2226,PCNXL3
2227,DNAJB6
2228,UBFD1
2229,NDUFS3
2230,CACYBP
2231,CALCOCO1
2232,GNA12
2233,LTBP2
2234,BECN1
2235,CYTH2
2236,EPB41L1
2237,TTLL12
2238,ABHD14B
2239,STIM1
2240,IDH3B
2241,CUL1
2242,ERLEC1
2243,ZER1
2244,TMEM205
2245,PRRC1
2246,SETD7
2247,NHP2
2248,YTHDF1
2249,TRAK1
2250,NDUFS8
2251,TAOK2
2252,ZDHHC3
2253,DNASE2
2254,ANKH
2255,HERC2
2256,C1orf198
2257,SDC2
2258,TMEM176B
2259,SF3B5
2260,DRAP1
2261,WBSCR22
2262,PIM3
2263,IL32
2264,LYPLA2
2265,NOMO2
2266,PAF1
2267,TRIM26
2268,AURKAIP1
2269,MESDC2
2270,VPS13D
2271,ZMPSTE24
2272,RNF130
2273,TCF12
2274,GIGYF2
2275,GNAQ
2276,DYNLL2
2277,FYTTD1
2278,DHRS7
2279,DNM1L
2280,C12orf57
2281,NT5C2
2282,SEPT8
2283,SVIL
2284,MX1
2285,IGSF8
2286,SLMO2
2287,RMND5A
2288,AP2S1
2289,MOGS
2290,DNAJB11
2291,ANP32E
2292,DKC1
2293,NCOA6
2294,TUBGCP2
2295,CNPY2
2296,KPNA1
2297,EML4
2298,RBM10
2299,MAT2B
2300,HIPK1
2301,ETFB
2302,EIF5AL1
2303,KLF3
2304,LBH
2305,UBQLN4
2306,DCAF6
2307,TMEM147
2308,USP10
2309,PIK3R1
2310,TP53I11
2311,PPP1R15A
2312,CTBP2
2313,NIPBL
2314,SIN3A
2315,VDAC2
2316,ATP5I
2317,UBAC2
2318,FH
2319,BCAR1
2320,HSD17B10
2321,ASXL1
2322,OTUD5
2323,KIAA1217
2324,BPTF
2325,TERF2IP
2326,PPP3R1
2327,PXDN
2328,CHMP5
2329,C5orf15
2330,NDUFV2
2331,ARGLU1
2332,NDUFB10
2333,CCDC50
2334,PNPLA2
2335,CUL3
2336,VAMP2
2337,ACACA
2338,SBNO2
2339,PPAP2B
2340,NQO1
2341,ANKFY1
2342,KIAA2013
2343,EGLN2
2344,EHD1
2345,FADS2
2346,PHF3
2347,SCRN1
2348,STAT5B
2349,MRPL37
2350,PTEN
2351,JMJD8
2352,SLC25A1
2353,TACSTD2
2354,AHR
2355,FEM1B
2356,ARFGEF1
2357,MBOAT7
2358,CUL4B
2359,SETD2
2360,WTAP
2361,ZBED1
2362,DDX56
2363,RABAC1
2364,HMG20B
2365,SULF1
2366,RBM42
2367,CRIM1
2368,OPA1
2369,OSBPL9
2370,GLS
2371,OSTC
2372,KCTD12
2373,UBE3A
2374,NRP1
2375,THBS2
2376,USP47
2377,MMADHC
2378,HBP1
2379,PKP4
