,0
3238,MYBL2
3239,PCDHGB5
3240,CHRM5
3241,LRRC43
3242,IL21R
3243,PLGLB1
3244,CKMT1B
3245,CYB561D2
3246,CLDN14
3247,GP6
3248,ASGR2
3249,ZNF488
3250,SLC6A15
3251,MSH4
3252,CYB5D1
3253,TRPC3
3254,RFX8
3255,TRIM73
3256,SYN3
3257,LRGUK
3258,THSD7B
3259,FOXQ1
3260,TNFSF8
3261,TBX21
3262,PVRIG
3263,HIST1H3H
3264,SHISA2
3265,KY
3266,XIRP1
3267,STK31
3268,CALML4
3269,RPRM
3270,ERICH2
3271,FSIP1
3272,EML5
3273,CD300LF
3274,PIGS
3275,SLC7A9
3276,CDH22
3277,STAR
3278,KIF20A
3279,TAC1
3280,MYH2
3281,TMEM132E
3282,TCHH
3283,PLA2G4F
3284,HIST1H2AE
3285,KCNJ3
3286,MYBPC2
3287,VWA2
3288,TMPRSS6
3289,CRHR2
3290,SLN
3291,FAM196A
3292,IL23A
3293,KLK14
3294,SLAMF1
3295,GDF6
3296,AMN
3297,CPLX3
3298,EFCAB1
3299,CFAP221
3300,KRTDAP
3301,CEP55
3302,OPCML
3303,ERCC6L
3304,PTPRT
3305,C8orf48
3306,C5orf58
3307,HGFAC
3308,CXCR1
3309,CCDC89
3310,SLC38A4
3311,ZBP1
3312,AURKB
3313,RPGRIP1
3314,GAPT
3315,SURF6
3316,MYLK2
3317,GPR83
3318,PURG
3319,KIAA0319
3320,ABHD12B
3321,AIM2
3322,PDCD1
3323,EIF3CL
3324,SPAG17
3325,HIST1H4E
3326,TMEM151B
3327,SLC28A3
3328,HJURP
3329,CD79A
3330,CFAP57
3331,TRIM58
3332,HGD
3333,OLAH
3334,PRSS35
3335,WFIKKN2
3336,KCNE1
3337,TTK
3338,HOXD4
3339,SOSTDC1
3340,HKDC1
3341,GZMB
3342,RAB44
3343,EYA1
3344,GALNT5
3345,SYT15
3346,THEM5
3347,PCDHGB1
3348,KCNK12
3349,SV2C
3350,FSD1
3351,SLFN12L
3352,GPR88
3353,KIF14
3354,GLTPD2
3355,CCDC158
3356,PRR19
3357,KCTD16
3358,CPO
3359,C21orf33
3360,BDKRB1
3361,LOXHD1
3362,ARPP21
3363,SLX1A
3364,ERC2
3365,ACR
3366,EREG
3367,CTRC
3368,C1orf61
3369,PTPRR
3370,CST6
3371,GRIN2A
3372,LYPD2
3373,ANO4
3374,IRX5
3375,FAM3B
3376,BMP8A
3377,C5orf38
3378,CXorf21
3379,TMEM27
3380,NPAS4
3381,ADM2
3382,LY6K
3383,ZNF226
3384,MGAT4C
3385,ASCL2
3386,TNFSF15
3387,LIPC
3388,SLC27A2
3389,MAP1LC3C
3390,CCDC148
3391,TM6SF2
3392,ESPNL
3393,SULT1A3
3394,TTBK1
3395,HSPB9
3396,SLC25A41
3397,OTOF
3398,SPNS3
3399,OCLM
3400,CHIT1
3401,APOC2
3402,RNF224
3403,SPTSSB
3404,CAPN6
3405,ADIPOQ
3406,HOXA2
3407,POLD1
3408,HRNR
3409,RAET1E
3410,PPIL6
3411,RSPO1
3412,CSMD1
3413,SLC22A31
3414,SLC18A2
3415,RFPL3S
3416,FLG2
3417,HPCA
3418,CLDN10
3419,RPL3L
3420,KSR2
3421,IRX6
3422,GJB3
3423,ANKRD61
3424,SPDEF
3425,MAGEL2
3426,FRMPD3
3427,HIST3H2BB
3428,GTF2A1L
3429,GPR150
3430,DPF1
3431,MAG
3432,GPR84
3433,APOBEC3A
3434,DLX5
3435,CITED1
3436,ELAVL3
3437,GOLGA8M
3438,SHISA7
3439,TMC2
3440,KCNQ2
3441,CD244
3442,TMOD4
3443,C14orf180
3444,SAMD15
3445,DBH
3446,MS4A1
3447,AP1M2
3448,FHAD1
3449,CLSPN
3450,CAPN8
3451,SLC3A1
3452,HES7
3453,IQUB
3454,PPP1R1C
3455,SLC51B
3456,IL24
3457,BMP5
3458,TMPRSS2
3459,BBOX1
3460,SCML4
3461,CELF3
3462,ZBTB32
3463,KCNN1
3464,SLITRK6
3465,CFTR
3466,RNASE2
3467,CHRNB2
3468,ZFR2
3469,SLC22A18AS
3470,INA
3471,PABPC3
3472,TTLL6
3473,TMED6
3474,SPRR3
3475,RAPSN
3476,DCLK3
3477,ICAM3
3478,CACNG4
3479,FGF10
3480,FAM24B
3481,TIGIT
3482,DNAJC22
3483,IL12A
3484,NHLH1
3485,UNC13C
3486,RBFOX1
3487,NCCRP1
3488,LAMP3
3489,SLC26A9
3490,PCSK9
3491,ULBP2
3492,CD8B
3493,ZNF177
3494,ACTN3
3495,KLRB1
3496,GPR143
3497,DRD2
3498,C7orf61
3499,CPNE4
3500,SDR16C5
3501,C8orf34
3502,FCRL6
3503,TMEM217
3504,NR1I3
3505,MMEL1
3506,KCNH4
3507,NEU4
3508,KRT86
3509,RGPD2
3510,WNT10A
3511,CLPTM1L
3512,STEAP1B
3513,CHST9
3514,C1orf186
3515,MYEOV
3516,DNAH12
3517,NMRK2
3518,LY6H
3519,KLK7
3520,VSTM5
3521,SAMD3
3522,MYLPF
3523,NTF3
3524,SIGLEC8
3525,FAM186A
3526,FAM153C
3527,MELK
3528,VAX2
3529,VWC2
3530,TRIM72
3531,PSCA
3532,SYT9
3533,TMEM74
3534,XIRP2
3535,GPR179
3536,MAPKAPK2
3537,GRM6
3538,KLRF1
3539,LY9
3540,SPDYE6
3541,WISP3
3542,CAPN14
3543,HYDIN
3544,PP2D1
3545,CELF5
3546,TMEM249
3547,HCAR1
3548,SCHIP1
3549,FCER1A
3550,WFDC3
3551,PTCHD4
3552,KLK11
3553,GJB6
3554,CFAP61
3555,CD3D
3556,SLC6A13
3557,TEKT2
3558,KIF12
3559,COL9A1
3560,MMP23B
3561,ZG16B
3562,ADAMTS16
3563,SLC39A5
3564,SPC25
3565,CCDC169
3566,HIST2H2AC
3567,FAM186B
3568,FFAR2
3569,STRC
3570,MS4A2
3571,ADCY10
3572,CCDC173
3573,KMO
3574,GPR156
3575,PLA1A
3576,FKBP1C
3577,TTC23L
3578,EXOC3L4
3579,DLK1
3580,SLC25A21
3581,ROPN1L
3582,AZU1
3583,FAM57B
3584,TECTA
3585,CFAP58
3586,ATCAY
3587,SH2D1A
3588,MSLN
3589,SLC10A6
3590,KLK1
3591,HIST1H2AG
3592,ZNF732
3593,ITIH2
3594,USH2A
3595,AGMO
3596,CDCA2
3597,KCNK15
3598,HOXB6
3599,GRID2IP
3600,CAMK1G
3601,ECT2L
3602,GIPC2
3603,GOLGA8H
3604,BTBD8
3605,SLC5A1
3606,SLC2A14
3607,TIGD3
3608,SPSB4
3609,EOMES
3610,GPR171
3611,CHRNA7
3612,ANGPTL6
3613,NXNL2
3614,FAM135B
3615,CA9
3616,LY6G6C
3617,PCDHB8
3618,HS3ST3A1
3619,FAM180B
3620,STMN4
3621,KCNS2
3622,SYT5
3623,C6orf52
3624,LHFPL4
3625,TPBGL
3626,CEACAM6
3627,GRIN2B
3628,HTR2B
3629,TTLL10
3630,KCNIP1
3631,SFTPA2
3632,PRR15L
3633,CLCNKB
3634,LAX1
3635,CD84
3636,LRAT
3637,ASIC4
3638,SUCNR1
3639,EXO1
3640,SHBG
3641,SLC34A2
3642,APOBEC2
3643,ARL9
3644,MALRD1
3645,AKR1B10
3646,GPR20
3647,PNPLA3
3648,CLEC4F
3649,ATP2B3
3650,HS3ST2
3651,DYNLRB2
3652,SMCO3
3653,SYT13
3654,ERVW-1
3655,CXCL10
