,name,recon_1
670,BSU06770,0.7454799
671,BSU06780,0.7235267
672,BSU06790,0.6995019
673,BSU06800,0.7018392
674,BSU06811,0.709565
675,BSU06812,0.75905174
676,BSU06820,0.765989
677,BSU06830,0.70170337
678,BSU06839,0.73244596
679,BSU06840,0.7580812
680,BSU06850,0.7140407
681,BSU06860,0.7632547
682,BSU06870,0.7306204
683,BSU06880,0.7030494
684,BSU06890,0.7668668
685,BSU06900,0.7178308
686,BSU06910,0.7460067
687,BSU06920,0.71069086
688,BSU06930,0.7410564
689,BSU06940,0.71398455
690,BSU06950,0.7005965
691,BSU06960,0.74558234
692,BSU06970,0.7078006
693,BSU06980,0.70421374
694,BSU06990,0.7115035
695,BSU07000,0.7097459
696,BSU07010,0.7357225
697,BSU07020,0.7679288
698,BSU07030,0.7074178
699,BSU07040,0.8180811
700,BSU07050,0.7060132
701,BSU07060,0.7978966
702,BSU07070,0.70380574
703,BSU07080,0.7294607
704,BSU07090,0.7347941
705,BSU07100,0.71453714
706,BSU07110,0.70188165
707,BSU07120,0.71775985
708,BSU07130,0.72214955
709,BSU07140,0.74023604
710,BSU07150,0.6968999
711,BSU07160,0.7281009
712,BSU07170,0.70117646
713,BSU07180,0.7273495
714,BSU07190,0.7166127
715,BSU07200,0.72984123
716,BSU07210,0.70974934
717,BSU07220,0.7275011
718,BSU07230,0.731753
719,BSU07240,0.7268466
720,BSU07250,0.7151785
721,BSU07260,0.70764947
722,BSU07270,0.7741232
723,BSU07280,0.74873334
724,BSU07290,0.7672418
725,BSU07300,0.7384436
726,BSU07310,0.70676875
727,BSU07320,0.75336
728,BSU07330,0.69592595
729,BSU07340,0.74490696
730,BSU07350,0.70914376
731,BSU07360,0.76176536
732,BSU07370,0.73604405
733,BSU07380,0.7070293
734,BSU07390,0.7271704
735,BSU07400,0.80125046
736,BSU07410,0.7581551
737,BSU07420,0.7242219
738,BSU07430,0.7054081
739,BSU07440,0.69805473
740,BSU07450,0.7269399
741,BSU07460,0.74200016
742,BSU07480,0.7602551
743,BSU07490,0.7221073
744,BSU07500,0.76431847
745,BSU07510,0.7800468
746,BSU07520,0.715984
747,BSU07530,0.70644784
748,BSU07540,0.7299118
749,BSU07550,0.7325837
750,BSU07560,0.71301854
751,BSU07570,0.71608806
752,BSU07580,0.82349277
753,BSU07590,0.7181696
754,BSU07600,0.7449427
755,BSU07610,0.7172499
756,BSU07620,0.7083077
757,BSU07630,0.7238353
758,BSU07640,0.70711017
759,BSU07650,0.7374337
760,BSU07660,0.7416224
761,BSU07670,0.71315616
762,BSU07680,0.71559626
763,BSU07690,0.75038415
764,BSU07700,0.69566154
765,BSU07710,0.7040623
766,BSU07720,0.7416193
767,BSU07735,0.7034919
768,BSU07750,0.737151
769,BSU07760,0.74744564
770,BSU07770,0.7139557
771,BSU07780,0.7383829
772,BSU07790,0.72502255
773,BSU07800,0.7144217
774,BSU07810,0.7023784
775,BSU07820,0.7330862
776,BSU07830,0.72422314
777,BSU07840,0.7037274
778,BSU07850,0.7043141
779,BSU07860,0.72143394
780,BSU07870,0.7050202
781,BSU07880,0.7329254
782,BSU07890,0.72723943
783,BSU07900,0.7149708
784,BSU07910,0.7259275
785,BSU07920,0.70974976
786,BSU07930,0.73724765
787,BSU07940,0.7371966
788,BSU07955,0.69565725
789,BSU07970,0.75514495
790,BSU07980,0.70159566
791,BSU07990,0.7048567
792,BSU08000,0.7134639
793,BSU08010,0.69909656
794,BSU08020,0.7690398
795,BSU08029,0.7362702
796,BSU08030,0.7264358
797,BSU08040,0.7108753
798,BSU08050,0.76417243
799,BSU08060,0.78094906
800,BSU08070,0.7470082
801,BSU08080,0.8002625
802,BSU08090,0.70446897
803,BSU08100,0.7429948
804,BSU08110,0.74754536
805,BSU08120,0.7817287
806,BSU08130,0.7304094
807,BSU08140,0.69881195
808,BSU08150,0.6987983
809,BSU08160,0.71546704
810,BSU08170,0.7288406
811,BSU08180,0.71034455
812,BSU08190,0.7025635
813,BSU08200,0.84604806
814,BSU08210,0.73148173
815,BSU08220,0.7299691
816,BSU08230,0.721411
817,BSU08240,0.70388097
818,BSU08250,0.7005254
819,BSU08260,0.6979119
820,BSU08270,0.7612511
821,BSU08280,0.736398
822,BSU08290,0.7531796
823,BSU08300,0.7203598
824,BSU08310,0.74557644
825,BSU08320,0.7244093
826,BSU08330,0.75542146
827,BSU08340,0.72034425
828,BSU08350,0.71406287
829,BSU08360,0.7486434
830,BSU08370,0.7068512
831,BSU08380,0.7460954
832,BSU08390,0.7383399
833,BSU08400,0.7147989
834,BSU08410,0.7599267
835,BSU08425,0.7230528
836,BSU08440,0.70323503
837,BSU08450,0.71949166
838,BSU08460,0.77043355
839,BSU08470,0.739541
840,BSU08480,0.72582775
841,BSU08490,0.77010375
842,BSU08500,0.739362
843,BSU08510,0.78243995
844,BSU08520,0.7285551
845,BSU08530,0.7090937
846,BSU08540,0.71988255
847,BSU08550,0.71398866
848,BSU08560,0.70165914
849,BSU08570,0.71758485
850,BSU08580,0.71211433
851,BSU08590,0.70744205
852,BSU08600,0.7308955
853,BSU08610,0.73045516
854,BSU08620,0.7205748
855,BSU08630,0.7143204
856,BSU08640,0.713327
857,BSU08650,0.7085114
858,BSU08660,0.7036245
859,BSU08670,0.7584931
860,BSU08680,0.7083365
861,BSU08690,0.7438953
862,BSU08700,0.7442262
863,BSU08710,0.7202639
